,tweets,label
3399,Scientists are 'questioning the original idea that man-made global warming is what is causing the climate to change. … (It is) more and more being put into question.',1
3400,The Republican tax bill 'lets every American keep more of what they earned.',1
3401,"'The last time Illinois raised the minimum wage in 2006, the very next year this state lost 50,000 jobs. The prediction this time is, we’ll lose 90,000 jobs.'",1
3402,Says Texas Railroad Commissioner Michael Williams has attended more than 150 tea party gatherings.,1
3403,'Black and Latino people in NYC are arrested at TEN times the rate of white people for virtually the same rate of marijuana usage.',0
3404,A national organization says Georgia has one of America’s toughest ethics laws.,1
3405,'Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.',1
3406,"Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush.",0
3407,A mix-up with Christmas cards results in an embarrassing situation.,1
3408,"Since Obamacare became law, 'most of our new jobs have been part-time jobs.'",1
3409,Donald Trump's tweet congratulating his wife Melania on her speech at the Republican Convention was identical to the message Barack Obama sent Michelle in 2012.,1
3410,Women 'own just 1 percent of the world’s land.',1
3411,"Shows a photo of two similar Wall Street Journal newspapers with different headlines about President Donald Trump, and describes the editions as, 'Same paper, same dates, different markets. What did you just learn? Feeling manipulated yet?'",1
3412,"Under the 'Cash for Clunkers' program, 'all we've got to do is ... go to a local junkyard, all you've got to do is tow it to your house. And you're going to get $4,500.'",1
3413,A baby was born with two separate minds enclosed in one head.,1
3414,Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.,0
3415,"'Since World War II, only Gerald Ford and Bill Clinton have had worse ratings after seven months than President Obama.'",0
3416,'We had no domestic attacks under Bush.',1
3417,The Zara fashion chain offered children' pajamas resembling concentration camp uniforms.,0
3418,A thriving colony of large alligators lives deep within the bowels of the New York City sewer system.,1
3419,The Western Cape has created 75% of all jobs in South Africa in the past year.,0
3420,The results of Atlanta Public School’s 2010 and 2011 CRCT tests 'have not been questioned.',1
3421,'We are coming up on our 40th anniversary of electing a Republican to the United States Senate. 1972 was the last time New Jersey sent a Republican to the United States Senate.',0
3422,"As part of regular security maintenance, Paypal needs you to resubmit your credit card and bank account information.",1
3423,"'Wikileaks also shows how John Podesta rigged the polls by oversampling Democrats, a voter suppression technique.'",1
3424,Retired federal judge delivers lecture about his experience setting up a new legal system in Iraq.,0
3425,Vice President Joe Biden said that illegal immigrants are “already American citizens” to him.,0
3426,President Goodluck Jonathan claims 'Nigeria is not a poor country'. Is he correct? | Africa Check,1
3427,A photograph shows a jar of Gerber brand 'Big Mac and Fries' baby food.,1
3428,"Sen. Harry Reid voted 'against declaring English our national language, twice.'",0
3429,A 17-year-old girl named Yohana Ravelo is missing.,1
3430,"Before 2005, 'the percentage of' Texas high school 'students meeting the college readiness standards of the Texas Higher Education Coordinating Board stood at 28% in English and 42% in math. Those figures stood at 65% and 66% in 2013.'",0
3431,"KFC in Dearborn uses separate lines for men and women, a menu written in Arabic, and abides by Shariah Law.",1
3432,The June 2019 Virginia Beach shooter wore a MAGA hat and had a 'Trump 2020' bumper sticker on his car.,1
3433,A photograph shows President Donald Trump reaching out to rescue a Harvey flooding victim.,1
3434,"Monica Wehby and Jason Conger are 'causing devastating consequences' for nearly 23,000 Oregonians looking for work.",1
3435,"The U.S. has been producing Amero notes, currency to be used by an economic union of the USA, Canada, and Mexico.",1
3436,Says Newt Gingrich’s contract was with 'the lobbyists at Freddie Mac.',0
3437,The Iraq war has been 'our longest war.',1
3438,'Seventy percent of the people in the state of New Jersey want marriage equality.',1
3439,An association of pediatricians 'admitted' that HPV vaccine Gardasil causes ovarian 'failure' or cancer.,1
3440,"Says a federal program that collects reported side-effects of vaccinations doesn’t accept possible outcomes extending to road accidents, heart attacks or suicides.",1
3441,Axel Springer CEO Mathias Döpfner wrote an editorial for Die Welt blasting Europe for its timidity in confronting Islamic fanaticism.,0
3442,Palin had 'executive experience' in the PTA.,1
3443,'Nancy Pelosi wants a Windfall Tax on Retirement Income.',1
3444,Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,0
3445,Former president Bill Clinton filed for divorce from former presidential candidate Hillary Clinton in May 2017.,1
3446,Chart shows top 20 raises given to White House staffers in 2010.,0
3447,Do many refugee and migrant children rely on SA social services?,1
3448,'A New York man has allegedly infected 240 people with the HIV virus by sleeping with men and women.',1
3449,'I’ve been on the Armed Services (Committee) for 10 years. No call or meeting w/ Russian ambassador. Ever.',1
3450,'We have not spoken directly with the whistleblower.',1
3451,Girl Scout-vended Thin Mint flavor cookies are made with crack.,1
3452,'You can import as many hemp products into this country as you want...but we can’t grow it.',0
3453,American political consultant Roger Stone has a tattoo of Richard Nixon on his back.,0
3454,Tucker Carlson hired an actor to play a protest organizer on his Fox News program.,1
3455,The claim that 97 percent of scientists believe humans are causing climate change has been debunked by the 'head' of the United Nations Intergovernmental Panel on Climate Change. 'That number was pulled out of thin air.',1
3456,Planned Parenthood has 'now (been) found to also illegally sell baby parts.',1
3457,"While Americans pray for Paris, the government has acted on mandatory national vaccinations.",1
3458,"'When Trump won, we had the lowest voter turnout in 20 years.'",1
3459,Says Texas voters are being asked to act this November on a proposed constitutional amendment affecting property taxes.,1
3460,Credit card users may be eligible for refunds of $25 or more from the settlement of a class action suit over foreign currency conversions.,0
3461,U.S. President Donald Trump has been awarded the 2018 Nobel Peace Prize.,1
3462,Italian wedding soup gained its name from being traditionally served at weddings.,1
3463,A Philadelphia couple organized a private train line to take wounded servicemen to the 2005 Army-Navy football game.,0
3464,'Mark Harris has said he would abolish the Department of Education.',0
3465,'It appears that the (Jacksonville) shooter was part of the Trump 'Resistance'.',1
3466,Billy Graham and John Wayne had a hand in the creation of the song “It Is No Secret.”,0
3467,A teenage schoolgirl in Texas became pregnant through a flu vaccination.,1
3468,"Says Ron Johnson 'is benefiting from several super PACs, I am not.'",1
3469,Maine's House Democrats voted to allow female genital mutilation.,1
3470,'Almost half of all vehicles stolen in Texas each year had keys left inside.',1
3471,The U.S. economy is 'recovering slower than Europe ',1
3472,'Hurricane Irma could be a Category 6 by the time it hits East Coast.',1
3473,Mike Pence credited 'gay conversion therapy' with saving his marriage.,1
3474,Paul Ryan 'is one of only six House Republicans who voted for Teddy Kennedy's bill to force Christian employers to hire LGBT employees.',1
3475,A medical examiner's conclusion that Health and Human Services drug pricing adviser Daniel Best died of multiple blunt force injuries contradicts the official ruling that he committed suicide.,1
3476,A video shows a busy intersection with numerous pedestrians and cyclists safely weaving through a stream of vehicular traffic.,1
3477,Says Mark Neumann = Nancy Pelosi,1
3478,Nabisco is issuing Spam-flavored Oreos.,1
3479,"When Congress sought documents from President Barack Obama, the White House 'didn’t do anything. They didn’t give one letter of the request. Many requests were made. They didn’t give a letter.'",1
3480,'Ted Cruz has been to Iowa four times. Rio Grande Valley of Texas -- just once.',0
3481,Famed theoretical physicist Stephen Hawking was accused of sexual misconduct by a former student.,1
3482,A poll taken 'a few months ago' found '70 percent approval or higher' for the Act 10 collective bargaining law.,1
3483,A photograph shows Barack Obama kissing David Cameron.,1
3484,The U.S. Supreme Court decided in 1982 that non-citizen children must get free K-12 education.,0
3485,"About 106,000 soldiers had 'a prescription of three weeks or more' for pain, depression or anxiety medication.",0
3486,Obama Declares June LGBT Pride Month,0
3487,ABC bleeped the word ‘Jesus’ from a segment of The View.,0
3488,President Bill Clinton is on his deathbed in Arkansas.,1
3489,"Joe Biden once said that, “When it comes to civil rights and civil liberties, I’m a liberal but that’s it. I’m really quite conservative on most other issues.”",0
3490,"'Congress has cut funding, has slashed funding, for veterans' benefits over these last years.'",1
3491,Obama Thanks Muslims for Their Contribution to U.S.A.,0
3492,"In just over a year, more than sixty holistic health practitioners have died suspicious deaths, and the media refuses to acknowledge that these deaths might be linked.",1
3493,Sen. Cory Booker released a statement showing a preference for enrollees in the DACA program over military veterans.,1
3494,'Abortion is the second-most conducted surgical procedure in this country.',1
3495,Sherrod Brown 'sent billions of our tax dollars to foreign countries.',1
3496,'The majority of the Hispanic population and the growth (of the population) is U.S.-born.',0
3497,'You've been tremendously deceived' by people who say the Earth is not flat.,1
3498,'The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.',1
3499,The Republicans' alternative health care plan 'will still let insurers raise premiums four times faster than wages.',1
3500,Musician Kid Rock died in July 2017.,1
3501,'Over half the people on disability are either anxious or their back hurts.',1
3502,'More businesses went out of business last year than were started for the first time in our history.',1
3503,"A truck carrying a shipment of Samsung smartphones exploded, killing three people.",1
3504,State Rep. Elena Parent 'supported Governor Nathan Deal’s plan to slash the HOPE scholarship.',1
3505,Says Doug Jones 'is for full-term abortion.',1
3506,Little Billy Evans needs your help to obtain a real body to replace the burlap sack full of leaves that now serves as his trunk.,1
3507,“Sun tea” (tea brewed by being left to steep in sunlight) can harbor dangerous bacteria.,0
3508,"Canada, Norway, and Germany each offer federally paid family leave programs ranging from 35 weeks to 1 year in length.",0
3509,"Naugahyde is made from the skins of the nauga, an odd yet engagingly friendly creature native to Sumatra.",1
3510,"Donald Trump left a Buffalo Club waiter a $10,000 tip.",1
3511,Twenty-one guns are fired in U.S. national military salutes because the digits in 1776 add up to 21.,1
3512,The Disney cartoon character Goofy was modeled after a breed of Scottish cow.,1
3513,"'West Virginia added the highest percentage of new construction jobs in 2017 in the United States, at 14.4%. This amounted to 4,300 additional jobs! In fact, #WV was the only state with double-digit growth!'",0
3514,A video shows a stone capable of dissolving iron.,1
3515,The deaths of John Beilman and his daughter were linked to the Las Vegas mass shooting via a device found in Stephen Paddock's hotel room.,1
3516,"'The average (public school) teacher in Wisconsin’s making $89,000 a year' in salary and benefits.",1
3517,An animated GIF shows a wind-blown stop sign hitting a weather reporter.,1
3518,Says a federal plan to expand Medicaid would cost Florida taxpayers $26 billion over 10 years.,1
3519,"A meme claimed that a British Muslim man named Sajid Muhammed set a woman on fire for eating a bacon sandwich, and was jailed for only two years.",1
3520,"Says U.S. Rep. Ron Kind’s 'stimulus cost taxpayers $278,000 per job.'",1
3521,Says the Obamas are connected to the Varsity Blues college admissions scandal.,1
3522,Senator John Kerry referred to a Secret Service agent as a “son of a bitch.”,0
3523,Participating in a boycott of selected oil companies will lower gasoline prices.,1
3524,A 1993 instance of product tampering resulted in syringes being found in cans of Pepsi.,1
3525,Says he couldn't keep a 42-inch redfish he caught because of fishing rules.,0
3526,An organizer of the immigrant caravan was photographed after robbing a convenience store and killing a Mexican national.,1
3527,"Says Michele Bachmann said on Fox News, 'This country could use a president like Benjamin Franklin again.'",1
3528,Says Republican candidates in Oregon are 'advocating violence' against gays.,1
3529,A photograph shows the founders of Ben & Jerry's holding a sign that reads 'We Hate Cops.',1
3530,Billionaire Steve Gouves delivered an inspirational speech on his death bed.,1
3531,Ulta Beauty will close its doors following a buyout by competitor Sephora.,1
3532,'The (State Board of Administration) transparency issue got a great airing the last legislative session.',1
3533,'Obama is in Texas serving meals!',1
3534,Ordinary use of canola oil is dangerous to consumers.,1
3535,"'Before this (federal health care) law was enacted, Florida parents ... were able to purchase inexpensive 'child-only' coverage for their children. The law’s 'consumer protections' have now eliminated that choice in Florida.'",1
3536,A woman shockingly found out via a radio program call-in stunt that her long-time boyfriend was married.,1
3537,Photographs show a severely earthquake-damaged road in Alaska that was repaired in just a few days.,0
3538,The 1986 Challenger Space Shuttle disaster was a hoax; the crew did not die and are still alive today.,1
3539,The national debt saw a 'surprising' decline of $102 billion between 20 January and 27 July 2017.,0
3540,"In January 2018, some women began using their menstrual blood as a face mask skin treatment.",1
3541,A lottery winner was run over by a truck just hours after his win.,0
3542,Groom’s indiscretion with a bachelor party stripper is revealed by his failure to remove the condom.,1
3543,President Obama was arrested in Japan in connection with the seizure of massive amounts of cocaine on his yacht.,1
3544,'The hole in the earth that’s going to be dug (for the proposed Gogebic mine) is bigger than my entire district.',0
3545,"Justin Trudeau: “By denying climate change, [Stephen Harper] denied Canadians opportunity.” - FactsCanada",1
3546,"90,000 officers killed in insurgency? Claim by Nigeria's head of police wrong | Africa Check",1
3547,On assault weapon violence: 'Ducks have more protection than people in Virginia.',1
3548,'We have 650 people who move to Texas every day.',0
3549,"Says a Republican U.S. House member from Texas, Rob McCaskill, tweeted that he 'can’t wait for the next 9/11.'",1
3550,'The unemployment rate for young people is down from a 10.6 percent high in 2009 to 2.6 percent today.',1
3551,Gang initiates in New Jersey are slashing victims’ faces to “get a buck fifty.”,1
3552,"Says 'PTA meetings are now being conducted to help parents tell their kids' that if a guy with an AR-15 walks into their classroom, 'you are supposed to create as much chaos as you possibly can. They want you to scream and yell and dance around and throw books and just keep moving.'",0
3553,Oprah Winfrey accused Bill Cosby of drugging her and trying to rape her.,1
3554,"Coca-Cola’s original diet cola drink, TaB, took its name from an acronym for “totally artificial beverage.”",1
3555,Says Senate Republicans are 'following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year.',1
3556,'Chicago is experiencing right now the highest employment since 1950.',1
3557,A series of images 'prove' that the White Helmets 'staged' a chemical attack in Syria.,1
3558,Former 'Full House' star Ashley Olsen was murdered.,1
3559,Billionaire investor and former Trump adviser Carl Icahn sold off approximately $30 million worth of stock in a steel-dependent company in the weeks leading up to the president's announcement of tariffs on steel imports.,0
3560,Photograph shows a new Boeing 797 blended-wing airliner.,1
3561,Former Fox News host Bill O’Reilly was hospitalized in New York after being beaten by a group of 'liberals.',1
3562,Brock Turner's father lamented that that the victim in his son's sexual assault case received no punishment.,1
3563,The lubricating spray WD-40 is so named because it was the product of the 40th attempt at creating a water displacing substance.',0
3564,'The insurance industry is actually run by mostly Democrats.',1
3565,Hillary Clinton in 2005 co-sponsored legislation that would jail flag burners.,0
3566,The body of a homeless man found behind a Jamaica fast food restaurant was identified as that of Bob Marley.,1
3567,"Ted Cruz: ‘I’m Christian First, American Second’",0
3568,'Mary Landrieu voted to take away your gun rights.',1
3569,A sea monster of giant size was spotted near Antarctica.,1
3570,An “expressionless” apparition in a blood-covered gown appeared at Cedars-Sinai hospital in 1972.,1
3571,"The wife of the Ferguson, Mo., police chief said African-Americans in Ferguson 'are feral and violent.'",1
3572,Romney said ''No' to in-state tuition' for illegal immigrants.,0
3573,Parents of children born between 1980 and 1991 are entitled to a $1400 settlement from Enfamil and Similac.,1
3574,The FDA has discovered that Skittles candies are being laced with cocaine.,1
3575,"Obama Authorized Funds for the Immigration of Hamas Refugees From Gaza to
the US",1
3576,The U.S. Supreme Court has ruled that motorists need not have licenses to drive vehicles on public roads.,1
3577,"A video depicts London Mayor Sadiq Khan defending September 11th terrorists, either verbally and ideologically or as their lawyer.",1
3578,Walt Disney announced that they were permanently closing the Fort Wilderness Campgrounds due to damage from Hurricane Irma.,1
3579,'West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia.',1
3580,"The ammunition used in the Orlando shooting 'is banned by Geneva Convention. It enters the body, spins & explodes.'",1
3581,'CNN uses the same girl in 3 different Refugee Crisis pictures being saved by 3 different men.',1
3582,Ted Cruz said in a CPAC speech that diseases such as AIDS and cancer can be eradicated through prayer.,1
3583,"Says Rep. Tammy 'Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.'",1
3584,"The week after Hurricane Katrina hit the Gulf Coast, the game show The Price Is Right aired an episode offering contestants a trip to New Orleans as a prize.",0
3585,Woman wins lottery twice after dreaming about the winning combination.,0
3586,"Says Jennifer Aniston said, 'Me and all the Trump supporter celebrities decide to make a company named ‘celebrities for Trump’'",1
3587,'More than half of women under 30 who give birth do so outside of marriage...',0
3588,Images of the World Trade Center fire reveal the face of Satan.,1
3589,Left-handed people are now eligible for disability benefits under the 'Justice for Dexterously Challenged Act.',1
3590,"(Dennis) Richardson wants to make drastic cuts to services we depend on: schools, home care for seniors, even public safety -- all so Richardson can keep more than $440 million in unspent funds for his political priorities.'",1
3591,"Says Wisconsin 'hadn’t been won by a Republican since Dwight D. Eisenhower, in 1952. And I won Wisconsin. …  Ronald Reagan, remember, Wisconsin was the state that Ronald Reagan did not win.'",1
3592,"'Currently, we're at 36 percent of our children born out of wedlock.'",0
3593,"A Harvard Study showed that Tibetan Monks can significantly raise the temperature of their fingers, toes and other extremities through meditation alone.",0
3594,The acids in Coca-Cola make it harmful to drink.,1
3595,Catholic shipyard workers believed the Titanic was doomed because her hull number read ‘NO POPE’ backwards.,1
3596,CNN’s ratings are 'way down.',1
3597,Greece 'has a GDP the size of the Dallas-Fort Worth Metroplex.',0
3598,'I never had a filibuster-proof Senate.',0
3599,The Ruby Tuesday restaurant chain accidentally demolished a competitor’s restaurant.,1
3600,House Republicans required the use of Styrofoam cups in House cafeterias that are 'part of Koch Industries.',1
3601,"'In Oregon, students are skipping math class to learn about the Bible.'",0
3602,An image comparison shows a fictional weather map from 2050 and a real weather map from June 2019.,0
3603,Ronald Reagan went golfing after the 1983 terrorist bombing of a U.S. Marines barrack in Beirut.,1
3604,Bill Cosby has received a pardon from President Obama for all 'current and future' sexual assault charges.,1
3605,Says U.S. Sen. Sherrod Brown is responsible for 'over $14 trillion in debt.',1
3606,Billionaire David Rockefeller received his sixth heart transplant at the advanced age of 99.,1
3607,'Prince William May Not Attend Royal Wedding Leaving Harry Without a Best Man; Princess Diana Would Not Be Happy',1
3608,An automobile belonging to a Marine and bearing military vanity plates was defaced in Chicago.,0
3609,The Americans for Tax Reform pledge 'relates to new taxes that were going to be initiated by legislative action.',1
3610,A new bill 'was written into the new health care reform initiative ensuring that Congress will be 100 percent exempt.',1
3611,'I get the most money from active duty officers and military personnel.',0
3612,"'The number of individuals who actually got coverage through the exchange who didn't have coverage before, or who weren't eligible for Medicaid before is relatively small. So we've turned things upside down completely for 3 million, or 4 million, or 5 million individuals.'",1
3613,There are 'no-go zones' in Sweden where the police can't enter.,1
3614,Intern at prestigious law firm sends embarrassing message to multiple co-workers,0
3615,'Our federal government has lent $2 billion to the state-owned oil company of Brazil to allow them to explore for oil and gas.',1
3616,Google CFO 'Martin Brailey' admitted that the online giant was rigging search results against President Trump.,1
3617,Says Hillary Clinton 'wants to bring in thousands of refugees to America from all around the world without any kind of security screening.',1
3618,"Charles Ramsey said that the captive women he helped rescue, and not he, should receive a reward.",0
3619,'83% of doctors have considered leaving the profession because of #Obamacare.',1
3620,Image shows an AT&T telephone bill with a “Lawful Interception Recovery Fee” to cover government wiretaps.,1
3621,Donald Trump's campaign invented a fictional speechwriter named Meredith McIver to take the heat after Melania Trump was criticized for purportedly plagiarizing Michelle Obama's 2008 convention speech.,1
3622,Says he 'didn’t have an involvement with' nutritional supplement company Mannatech.,1
3623,Page 92 of the House health care bill 'says specifically that people can't purchase private health insurance after a date certain.',1
3624,Odds of winning the Monopoly Millionaire instant win game are 1 in 3.27.,0
3625,'18 million illegal immigrants got their government checks this month' while federal workers remain unpaid.,1
3626,Ralph Goodale: 'The OECD has said that Canada is the third worst country in the world for crappy jobs.' - FactsCanada,1
3627,A food writer lapsed into a butter-induced coma after consuming 413 Red Lobster biscuits.,1
3628,"'Legally, it doesn't make any difference' which state district you live in when running for Congress.",0
3629,President Donald Trump offered to donate $1 million to a charity of Sen. Elizabeth Warren's choice if she would take a DNA test to demonstrate that she had Native American ancestry.,0
3630,Donald Trump Jr. tweeted that the family's greenskeeper missed his own sister's wedding in order to work for the Trumps.,0
3631,Congress Has Passed The American With No Abilities Act,1
3632,An Italian doctor uncovered a surprisingly simple cure for multiple sclerosis in April 2016.,1
3633,"Chrystia Freeland: In early 2015, Canada’s 'economy is not performing well compared to the rest of the world.' - FactsCanada",0
3634,First Lady Melania Trump recent 'hit' her husband with a 'shocking announcement.',1
3635,"Oregon Rep. Tina Kotek, D-Portland, has 'never held a job nor run a business'",1
3636,Dawn brand dishwashing liquid is significantly more caustic than other brands and erodes the corneas of children’s eyes.,1
3637,"Last year, Beaverton School District had the highest number of homeless students ever recorded in Oregon.",1
3638,'We spend less than 2 percent more every year. That is the lowest increase in spending since they have been keeping numbers.',0
3639,Nigeria also ranks fourth among the 30 highest TB burden countries in the world and first in Africa,1
3640,Image depicts a Swedish girl brutally abducted and raped by three refugees.,1
3641,"Facebook users can receive a $5,000 cash reward from Bill Gates for clicking a share link.",1
3642,"'When the price for oil goes up on the markets, it goes right up, but it never goes down.'",1
3643,A photograph shows a wet dog surrounded by a group of otters.,1
3644,"'Scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. It has not been with embryonic.'",1
3645,"Thousands of Marines applied for White House detail after Trump became president, and none applied during President Obama's 8 years in office.",1
3646,David Hogg gave a Nazi salute at the end of his 'March for Our Lives' speech.,1
3647,A video captures a woman named Acesha Bright committing murder.,1
3648,Jared Kushner registered to vote as a woman in New York.,1
3649,More women were killed by their husbands or boyfriends since Sept. 11 than 'all the Americans who were killed by 9/11 or in Afghanistan and Iraq.',0
3650,Says judges 'get better benefits at a lower cost than everybody else in the state.',0
3651,A vintage advertisement features a young boy eating a stick of butter.,1
3652,'Georgia has the most restrictive ballot access laws in the country.”,0
3653,Scott Maddox has run 'losing campaigns for 3 of Florida's 4 available cabinet positions.',1
3654,Harvard is offering tuition-free education to African-American students majoring in the sciences.,1
3655,'One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.',0
3656,"Medicare monthly premiums will go up to $104.20 in 2012 and $247.00 in 2014 due to 'provisions incorporated in the Obamacare legislation, purposely delayed so as not to 'confuse' the 2012 re-election campaigns.'",1
3657,"In January 2013, future U.S. Rep. Ilhan Omar was arrested on suspicion of trespass in Minneapolis.",0
3658,'The servers of the Pakistani gentleman that worked on the DNC' are 'missing.',1
3659,Says 'Christine Blasey Ford’s letter to Sen. Dianne Feinstein revealed to be a total FAKE… contains 14 glaring errors that could only be committed by a poorly educated writer.' ​,1
3660,"Mitt Romney’s campaign slogan, “Keep America American,” is identical to a catchphrase once used by the Ku Klux Klan.",1
3661,Says a pro-choice activist in California 'proudly breaks world record by getting her 27th abortion',1
3662,The United States Postal Service is discontinuing the “Black Heritage” series of stamps and destroying the remaining stock.,1
3663,Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.,1
3664,Musician Taylor Swift humiliated a fan for wearing a Trump shirt to one of her shows.,1
3665,The Green New Deal 'would do away with commercial air travel.',1
3666,Congress is beginning impeachment hearings against President Obama.,1
3667,Says Pennsylvania Republican nominee for Congress Fred Keller 'was a 50-50 shot' before his landslide victory.,1
3668,Tyson Foods has dropped Labor Day as a holiday in favor of the Muslim celebration of Eid al-Fitr.,1
3669,"The town of Ashley, Kansas, and its entire population disappeared after an earthquake in 1952.",1
3670,Former Attorney General Janet Reno said 'Donald Trump will never be president in my lifetime.',1
3671,Says Illinois Democrat David Gill 'would end Medicare.',1
3672,"In Ohio, due to Medicaid expansion, 'nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.'",1
3673,A man seeking sexual pleasure catches his penis in a swimming pool suction fitting.,0
3674,Facebook CEO Mark Zuckerberg has converted to Islam.,1
3675,"In Japan, 'they take a bowling ball from 20 feet up in the air and they drop it on the hood of the car. And if the hood dents, then the car doesn't qualify...It's horrible, the way we're treated.'",1
3676,John Glenn versus Howard Metzenbaum,0
3677,"'British Intelligence Seizes Clinton Foundation Warehouse, $400 Million In Cash.'",1
3678,The deal to raise the nation’s debt ceiling will 'directly link a debt ceiling increase to spending cuts for the first time ever.',1
3679,"Says Marco Rubio believes the earth is 9,000 years old and that humans hunted dinosaurs to extinction; says  Rand Paul believes the earth is 10,000 years old and God removed dinosaurs 'to make space for humans.'",1
3680,A series of photographs shows a restaurant’s 6-pound hamburger offering.,0
3681,"In 2008, then-Sen. Barack Obama 'missed 60 or 70 percent of his votes.' In 2004, John Kerry missed 'close to 60 to 70 percent' and Bob Graham missed 'over 30 percent of his votes.'",0
3682,Children’s television show host Fred Rogers hid a violent and criminal past.,1
3683,Says 'the New York Times can write a story that they know is false' yet 'they can't basically be sued.',1
3684,"'The Doherty Campaign, unlike the Cicilline Campaign, is funded mostly by individual donors -- not the big PACs that Cicilline relies on.'",1
3685,'The (national) debt really added up $75 trillion in 2010 and is on track to hit $99 trillion this year.',1
3686,A cook attempted to poison George Washington by feeding him tomatoes.,1
3687,"In July 2017, President Trump dispatched federal investigators to the hamlet of Islamberg, New York, where they uncovered 'America's worst nightmare'.",1
3688,Says Beto O’Rourke 'has a criminal record that includes DWI and burglary arrests.',0
3689,"The swine flu vaccine used in the U.S. contains squalene, a dangerous adjuvant.",1
3690,'Not a single Democrat opposed Neil Gorsuch's confirmation in 2006.',0
3691,Actress Audrey Hepburn authored a pithy list of beauty tips.,1
3692,"Says Congressman Tom McClintock, R-Calif., 'has authored three laws since he’s been in office; two renamed post offices.'",1
3693,Says there are four super PACs on the Republican side of the Texas U.S. Senate race.,0
3694,Richard Cordray’s nomination to head the Consumer Financial Protection Bureau marks the first time in Senate history 'that a political party has blocked a nomination of someone because they didn't like the construction of the agency.',0
3695,'There is nothing that we have done on Amazon that we have not done with hundreds of other projects.',0
3696,A roofer who foolishly ties his safety rope to the bumper of his wife’s car is dragged off the roof and down the street.,1
3697,'50% of the DUIs on Interstate 35 are from illegals. Ninety percent of the 50% have absolutely no identification.',1
3698,'White House staff compiled a number of gorilla documentaries into a makeshift gorilla channel' for President Donald Trump.,1
3699,'You know how many children in the history of the United States have died in a fire (at school)? Zero.',1
3700,"Says his bill, HB 97, would prevent the use of taxpayer dollars on abortions.",1
3701,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day.",0
3702,"While Mayor Rick Kriseman said he would dip into reserves this year because of Hurricane Irma, he 'went into the emergency reserves before Irma ever hit.'",0
3703,A cannery stuck with unmarketable pale salmon turned this handicap around by boldly labeling their product as “Guaranteed not to turn pink in the can!”,1
3704,Video shows Jeff Gordon pranking a car salesman with a wild test drive.,1
3705,Drinking champagne could help prevent Alzheimer’s and other forms of dementia.,1
3706,'Every one of the 67 supervisors of elections' in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,1
3707,'There are over 200 documented cases where (Obama) has lied.',1
3708,Hillary Clinton Called Democratic Voters Stupid,1
3709,Thirty-four of the 47 men depicted in the famous 'Declaration of Independence' painting were slaveholders.,0
3710,"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.",0
3711,Says Dick Cheney 'supported gay marriage sooner' than Hillary Clinton.,0
3712,"Osama bin Laden was captured long ago, but the U.S. government is keeping this news under wraps until just before the 2004 Presidential election.",1
3713,The El Paso and Dayton shootings were 'false flag' attacks coordinated by the 'deep state.',1
3714,Wikileaks released a trove of 'deep state files' in late December 2017.,1
3715,Online magic trick reads the minds of those who try it and removes from a deck of five or six cards the one chosen by those people.,1
3716,“Our real Gross Domestic Product (GDP) grew by 4.9 percent in 2017.”,0
3717,David Letterman offered a “Top Ten” list about why there are no black NASCAR drivers.,1
3718,"'In two years, Gov. McAuliffe has vetoed more bills that the previous three governors issued in each of their four-year terms.'",0
3719,"Says there were 'rumors floating around' that Chicago police union officials were 'telling their officers, ‘don’t do anything. Over Memorial Day weekend, don’t intercede. If you see some criminal activity, just lay back, do nothing.’'",1
3720,Jaleel White (Steve Urkel of television’s Family Matters) committed suicide.,1
3721,Virginia has made 'no progress on jobs' since Bob McDonnell took office.,1
3722,"An opportunistic eagle makes off with a prized poodle, to the horror of its owner (and the delight of her husband).",1
3723,A student mistook examples of unsolved statistics problems for  a homework assignment and solved them.,0
3724,A group of Trump supporters misspelled the candidate's name on their shirts.,1
3725,'Application for March for Our Lives permit was made months before Parkland shooting',1
3726,'The things I said (during the prank call by a blogger posing as GOP contributor David Koch) are the things I’ve said publicly all along' about the Wisconsin budget debate.,1
3727,"Obama 'refused to not only put his hand on his heart during the Pledge of Allegiance, but refused to say the pledge.'",1
3728,"'The United States Department of Education has introduced an Islamic indoctrination program for the public schools, called ‘Access Islam.’ '",1
