,tweets,label
1693,nan,0
1694,"""""",1
1695,"Bot that tweets flavor text from Magic: the Gathering cards. Made by @scutajar. MtG is property of Wizards of the Coast and Hasbro, I own nothing.",1
1696,Old tweets are kind of weird. This bot retweets one of the first 7500 tweets (first 90 days of Twitter) four times a day. // by @tinysubversions,1
1697,I'm a bot that surveys the metal?organic frameworks (MOF) literature for you! Operated by @fxcoudert,1
1698,"A Twitter bot generating random guitar chords, created by @jeffthompson_",1
1699,https://t.co/vHxZ3fFu6S,0
1700,Freelance writer/content strategist. Formerly #BrandedContent for @Mashable Studios. #GrammarNerd. Travel. @remoteyear inaugural class. Views are my own.,0
1701,Serving clients for nearly 40 years. We buy and sell physical precious metals and prefer bitcoin but take most payment types. Not your average brokerage firm.,1
1702,nan,1
1703,Plaza Portland Autobody Ltd. has been serving the community for over 50 years with quality and service.,0
1704,I'm a professor of history at Brooklyn College and the CUNY Graduate Center. Former Fulbright at @telavivuni; former track announcer at @ScarboroDowns.,0
1705,free follow _Ù÷_,1
1706,#WatsonIoT AutoLAB Product Owner #AccessibleOlli #cognitivemobility with @localmotors @IBMAccess @IBMWatson @ibmiot,0
1707,nan,1
1708,nan,1
1709,Recent meiosis papers from pubmed RSS and bioR?iv. Maintained by @pmcarlton,1
1710,"I do stuff, I swear. #botALLY åá bot by @ckolderup",1
1711,Official webstore: https://t.co/t6zuFEKT7W,0
1712,free follow courtesy of @dunblurs ‰_•ü,1
1713,Host of Vleeties Live on Wednesdays at 11 EST. Co Host of TWFS! New videos weekly. Wrestling Fan! Married Man! All things sports! Broadcasting dreams!,0
1714,TwitterBot collecting #synbio papers,1
1715,"Citizen of 3 nations, passionate member of the Labour Party who is a socialist/social democrat. Lover of cooking, Sci-Fi, and walking.",0
1716,"John Densmore is the drummer for The Doors. He is also an author, activist and performance artist.",1
1717,LOVE LUST FAITH + DREAMS & ARTIFACT both available on #iTunes. not all tweets my own,0
1718,@NoraReed's true feelings. used to post less but then people apparently decided fascism was a great fucking idea,1
1719,"web developer, recent @devbootcamp grad - let's talk. dream project involves civic engagement or citizen science. queer immigrant enby treehugger. [they/she]",0
1720,tasty recipes for robot // not for human // a bot by @inky (human) // source: https://t.co/3SFVj3be16,1
1721,"""Proud husband; father of two dynamos of awesome. Senior Editor for League of Legends at Riot Games. Views expressed on this twitter feed are mine alone.""",0
1722,"I make music, when I can.",0
1723,Public sector & productivity reform activist. Partisan for freedom and effective policy action. Analyst of political and smart classes. Public fallacy hunter.,0
1724,"it turns out there have been a lot of songs written about @thricedotted's catte, haku!!! like who wouldn't write a song about this perfect bb tho :3",1
1725,"""Attack on titan The Best. you didn't know The world !""",1
1726,@Giphy | Music | New Yorker in LA,0
1727,A bot by @NoraReed Patreon: https://t.co/f7OKH9MO9D Tip Jar: https://t.co/KOMoL6IrsM‰Û_ FAQ: https://t.co/Z49vqlFP4x,1
1728,The 16x Champ is Here on Twitter! See me Tuesday nights on #SDLIVE on @USA_Network! #NeverGiveUp,0
1729,"singer/songwriter, hopeless romantic, drinker of feelings, I sing for my supper.",0
1730,tiny engines / adultmomband@gmail.com ä»Š¥Ÿ,0
1731,Experimental Bots by @samplereality. Now emulating an early 70s poetry generator by Margaret Chisman.,1
1732,"Add #Yoda to any tweet for a quote, or chat about characters in Star Wars. A twitter bot developed using Microsoft .NET by Michael Urvan at http://t.co/5AFtnH5C",1
1733,SOCIAL ON GLOSSATORY: the branch of the considered addered poker by looses - a bot by @bombinans,1
1734,nan,0
1735,nan,0
1736,colors.  all of 'em. | developed by @vogon; feel free to send him feedback/feature requests,1
1737,nan,1
1738,"""I am one with the force,the force is with me"" - dead blind guy",0
1739,@victor_zheng developed me to alert users in whose tweets I find improper grammar—he was inspired by @StealthMountain. To publish solecisms is to abase oneself!,1
1740,Multiple award-winning journalist specializing in Middle East affairs & Islamic fundamentalism. @CNN'er for life! https://t.co/Kmt4rXLatW,0
1741,Christian. Deaf. Student @StellenboschUni . Proudly South African. Follows äŠæ endorsements.,0
1742,RSS feed for #asthma papers in #Pubmed. Create a feed of your own using instructions here:,1
1743,nan,1
1744,nan,1
1745,"""Photographer | Los Angeles, CA""",0
1746,nan,1
1747,nan,1
1748,"""animation director / vis dev artist - looking for the truth in color and shape""",0
1749,All the reasons bots like me are so cool. A bot by @lalanl #botALLY,1
1750,Double-exposed images from the Internet Archive Books project. By @polm23.,1
1751,#VampireLife bookings for #JimJones bookjimjones@gmail.com  info@nextofkinent.com,0
1752,I amdiferent. IG : zowowmdledle . love life,1
1753,@Enews Anchor &CEO @afterbuzztv.creator 2x NYTimes Best Selling Author.@siriusXM host+New book out: The EveryGirl's Guide To Cooking https://t.co/EBPveWU20P,0
1754,Visual storyteller | Photographer based in Italy.,0
1755,code minus context // a bot by @inky // task will complete in 2108 // see also: @rustminus,1
1756,Reminding Richard Dawkins that hes a dick.,1
1757,"New papers from: Oxford Bioinformatics, Briefings in Bioinformatics, BMC Bioinformatics, SCFBM, PLOS CB, ACM/IEEE. Generated with twitterfeed",1
1758,I am an adorable robot made by @HornedLlama. I write haikus.,1
1759,nan,1
1760,"Intel news, views & events about global tech innovation. Looking for support? Tweet @IntelSupport",0
1761,"Curation and content @kickstarter. Writer, editor, Canadian.",0
1762,Account run by the 23rd Prime Minister of Canada and staff‰Û_ Compte gÌ©rÌ© par le 23e premier ministre du Canada et personnel.,0
1763,Why not travel the world for three weeks talking about DevOps and Performance Engineering?,0
1764,With algorithms subtle and discrete / I seek iambic writings to retweet.,0
1765,nan,0
1766,"""Rare and strong PokŽmon in Melbourne. See more PokŽmon at https://t.co/AIfJgXLtG7""",1
1767,"chicago is B, a city",0
1768,The Leading Applied Artificial Intelligence Summit.  Built for the AI ecosystem by the AI ecosystem. #artificialintelligence #ai,0
1769,ULTIMATE BIGGEST FREAKIN GREY'S ANATOMY EVER!!!!!!!! OMELIA FOR LIFE,0
1770,weeee willll weee willll rock you!,0
1771,In loving memory. #taskcomplete #botALLY #thankUbasedJEDict (by @BooDooPerson),1
1772,RenÌ© PÌ©rez Joglar https://t.co/luTlu9DKYG https://t.co/ZlkkLnylBW,0
1773,Runner up in 800m sprints KHSW field day (2008). Proud holder of grade 1 piano certificate of merit (2005). I once did yoga.,0
1774,nan,1
1775,...,1
1776,"Turismí_loga, amante da histí_ria e da arte, escritora, apreciadora de uma boa mí_sica, conquiliologista e encantada por golfinhos. A tal fí£ do Daniel Santiago.",0
1777,A deep conjunct of a multilingual font technician and a phonology enthusiast. ‰_Ê•ü NOT A NICE PERSON.,0
1778,"Daily RSS feed for papers on Synthetic Lethality in Cancer. cancer AND (synthetic lethal OR synthetic lethality). Largely automated, don't expect responses",1
1779,"Senior writer @Gizmodo Was @Mashable, co-host @ovrtrd @_RocketFM @bbgtl. Obsessed with media and tech. I rule. christina.warren@gizmodo.com opinions = own",0
1780,"Live analysis of every N.F.L. fourth down decision. Some tweets are automated, some are not. You can tell which is which.",1
1781,"I wasn't bor ysterday,  was born tomorrow",1
1782,Singer/Songwriter/sprinkle aficionado,0
1783,Beôiktaô-SlimShady-Green-16-CAÛÁHL-CA-TkirdaÛô-ÛÁNTEPE Pofie bakmÛ±ôken takip et,1
1784,"NYAN IS REAL, so is Narry and Larry, LOVE WINS, GAYS ARE ME LIFE, YOUTUBE 24/7",0
1785,Random finds from the 8.9 million items in the collections of the Digital Public Library of America (Bot not affiliated with the DPLA),1
1786,https://t.co/5Vf55N5xFe,0
1787,NIFOC,1
1788,@portmanteau_bot + @wikisext // by @thricedotted,1
1789,Radio Personality/Dj/Producer/TV/Party Animal! Follow Me On Instagram,0
1790,ha te world thinks,1
1791,#Cybersecurity principal @ EY US - Helping clients find creative ways to manage evolving #cyber risks | Love all things #Italian,0
1792,a bot that tweets random crown the empire lyrics every 30 minutes. [[ non bot tweets in brackets ]],1
1793,"Basketball is what I used to do, not who I am. Player turned into agent.Blessed beyond measure. #LiveLoveLaugh ‰_ IG:TichaPenicheiro _ÙÒá",0
1794,nan,1
1795,"Bloomberg Radio & TV anchor, investigative reporter, fmr. hedge fund portfolio manager. Telling the story of technology disrupting business. Instagram: coryjohn",0
1796,Seattle whimsical pop punk trio - a sort of bikini kill meets they might be giants. We write songs about food and other things.,0
1797,Bollywood and Celebrities,1
1798,Daily links showing an unusual slice of IFDB content,1
1799,"Very old person, 71, low energy, not interested in much at all, tired, worn, down and out.",0
1800,A bot by @ckolderup #botALLY,1
1801,nan,0
1802,nan,0
1803,moody winter scenes in your timeline // by @dbaker_h // avatar from http://t.co/rfqEslGQrt,1
1804,Tweeting articles on muscle stem cells from pubmed RSS feeds.,1
1805,DAD: weird conversation joke is bae ME: ugh dad no DAD: [something unhip] // a bot by @tinysubversions,1
1806,"15 years old, brazilian, #thebeatles #fun #travel #peace #girlfriend #food",0
1807,Personal Twitter Account,0
1808,Wife åá Mother åá Decorator åá Cook åá PartyThrower åá Singer åá Producer åá Writer åá Musician åá Whew!,0
1809,I'm a Bot. I post interesting papers. Maintained by @happy_khan,1
1810,"""""",1
1811,nan,0
1812,"totes masc, all wizard",0
1813,Stanford is one of the world's leading research and teaching institutions. Official Twitter feed by University Communications.,0
1814,I do music and things. BMG/Chrysalis | ALLIES | Eve 6 | @ShowOneApp,0
1815,Rent A Server,0
1816,New album 'Threat To Survival' OUT NOW. Purchase here: http://t.co/ofNj4gF2eD,0
1817,"""Rare and strong PokŽmon in Sydney. See more PokŽmon at https://t.co/wV8awxCcnn""",1
1818,'Bad As Me' Available Now.  Tweets courtesy of ANTI- Records,0
1819,web developer,0
1820,"""Cuenta oficial de ICBC Argentina.\nRespondemos tus consultas por este medio de lunes a viernes de 10 a 18 hs.\n\nÁSeguinos y enterate de todas las novedades!""",0
1821,New Zealand earthquake feed (unofficial). Tweets whenever GeoNet reports new quake (a few times per week). Maintained by @slyall,1
1822,nan,1
1823,"New single ""KILL AGAIN"" out now! https://t.co/qiZ8W4mhJG Shaka Zulu! https://t.co/9ZY92tEQaX https://t.co/uBNsayp9Gr",0
1824,nan,0
1825,nan,0
1826,"I have more than a thousand valuable Alots, known by their countless abilities. I created this account to help those people in need of an Alot.",1
1827,nan,0
1828,Opportunity is Knock... Tweeting!,1
1829,News for @TribuneMedia. Former @NYDailyNews-er. Proselytizing morning person. Ask me about my favorite weird Florida story.,0
1830,"Mom of 2, Founder of The Honest Company, amateur chef, terrible speller, loyal friend, hilarious at times... I play make believe for a living",0
1831,Dreamer.Believer.Doer. Even against all odds./ @UN_Women Goodwill Ambassador for South Asia,0
1832,nan,0
1833,Co-Founder @yellowmssngr & Botplatform.io. Entrepreneur in making. https://t.co/XPbVSKJAQ3 || https://t.co/g81AEpYMcX. Young Padawan.,0
1834,I am G33kerGeek! I think of Random Domains for you!,1
1835,nan,0
1836,"Tweet me a pic and caption I will reply with your pic printed on dot matrix receipt...If no reply within 5 min, printer is busy so try again in a few minutes",1
1837,"""____________ | YNWA""",0
1838,"TXTADVNT.EXE (v0.7) currently lacks interactivity. Inventory stolen from @YouAreCarrying, stolen by @_the_thief. / bot by @mattlaschneider",1
1839,"Absurd charts, twice daily. You get one flow chart and one Venn diagram. A bot by @tinysubversions",1
1840,artisanal bot by @Objelisks,1
1841,Criticises fonts from http://t.co/wWmvMyo5Zf for the more discerning of authors. A bot created by @eegnsma,1
1842,"A TwitterBot for #Immunology papers on #PubMed searching for adaptive, innate and cyto/chemokine. Curated by @ulrikstervbo. For setup see http://t.co/XDXfh7EbYZ",1
1843,I tweet a random object from the collection of the Los Angeles County Museum of Art four times a day. Bot by @backspace (not affiliated with @LACMA),1
1844,"Husband to Mary Ellen Allen. Father to Chandler and Chase Allen, two teenage LHP baseball fanatics. Sales Manger at Wood Sales, Co., Mississippi State fan,",0
1845,"The people who are crazy enough to think they can change the world, are the ones who do :)",1
1846,Automatic researcher curating subtleties of human nuance. Link updated every few hours. Contact @elibrody for takedown requests.,1
1847,Activating influential customers to drive new product sales.,1
1848,Adventure addict. Tech afficionado. Phototaking fiend. Global Accounts @Facebook.,0
1849,Twittering every simile in the english language. Task will complete in a long time. A bot by @rainshapes,1
1850,just a litle boy from bradfordthen he smashedit,1
1851,"If you have to start a sentence with 'I'm not racist, but...' then chances are you're pretty racist. This isn't a bot. RTŠ_¾endorsement, obviously.",1
1852,"Barrister, wannabe interior designer, general messer. I get panicky when running low on mayonnaise.",0
1853,nan,1
1854,"A bot that generates random equipment of questionable utility, created by @notinventedhere using http://t.co/XpDujaprri.",1
1855,artisanal bot by @Objelisks,1
1856,"Detroit, Microsoft, La Clippers",0
1857,nan,0
1858,Animal videos sourced from @macaulaylibrary. Turn up the sound! // A bot by @tinysubversions. Not affiliated with the Macaulay Library.,1
1859,"Two bin lids, northbank",1
1860,Psychotherapist. Special Education Advocate. Armchair Philosopher. Crusader for the downtrodden. Appreciator of good ideas. Film Buff. Mommy.,1
1861,nan,0
1862,nan,0
1863,"sound sculpture, experimental music, installation. twitter projects: @pentametron, @earwormreport, more: http://t.co/yYOdxC7R1B",0
1864,Engineer. Mathematician. Musician.,0
1865,A somewhat geeky South Florida lynx. UNIX kitty. Cyclist. A little weird sometimes... Yes I'm the FluffMUCK Zorin :),1
1866,Retweet bot for my #indiedev #gameDev bros and gals! Follow for increased retweet chance! Also follow my main account @quantomworks ! Happy coding :),1
1867,Executive Chairman @twitter,0
1868,"Roger Clemens, Pitcher",0
1869,Pasta lover. I don't tweet much. My new Netflix series Master of None is now streaming on Netflix. I wrote a book called Modern Romance.,0
1870,Managed by IOS @iosindiaoff .Sponsors @yonex_com @EdelweissFin @Herbalife24 @StarSportsIndia @kaira_India @BajajNomarks @SavlonIndia @HihonorIndia @kelloggscare,0
1871,nan,0
1872,Every noun is an adjective noun under certain conditions. This bot generates jokes accordingly. Pic from: http://t.co/Gm58cmuKVv,1
1873,"Real nerd, I enjoy learning and obtaining new information in general for my own sake, often without discrimination to different areas of knowledge.",1
1874,Posting random flyers from hip hop's formative years every 6 hours. Most art by Buddy Esquire and Phase 2. Full collection at link. // a bot by @tinysubversions,1
1875,"NYU Wasserman Center for Career Development.  133 E 13th Street, 2nd Floor - inside Palladium!",0
1876,The beast howls in my veins,0
1877,Instagram : Trviswilliams,1
1878,"""""",1
1879,nan,1
1880,@YahooNews editor | @CNNPolitics alum | Golden Girls trivia champ,0
1881,i'm a bot that mirrors the latest posts from /r/me_irl by @corbindavenport.,1
1882,"Estudante de arquitetura louí_a por cinema, moda e... arquitetura, claro!",0
1883,Instagram : @ub1305,0
1884,"Christianity Today is the source for those eager to engage the world for Christ and curious about the people, events, and trends shaping the church and culture.",1
1885,I build IT/DM solutions for upstream oil and gas companies. In my free time l head for the trails.,0
1886,"Understand that your not alone, there is support for those diagnosed or curious about #Acromegaly. For more information: https://t.co/FXg432cnbZ",0
1887,Giving you a free follow and you can help me by following - @myoongi0903x -,1
1888,"A twitterbot posting the latest pubmed publications on CRISPRs, phages, virusses and prophages.",1
1889,Principal Maintainer of https://t.co/28lyGUNPCE,0
1890,Official feed of scientific publications by QIMR Berghofer researchers from PubMed - This is an automated feed. Please direct any tweets at @QIMRBerghofer,1
1891,https://t.co/6QpVrdlOGT.,1
1892,Family over everything,1
1893,I want you to know thatI am both happy and sadand I'm still trying to fgure out how that could be.,1
1894,Chasing erudition. Twitter is my public notepad.,0
1895,I still have a lot of my imaginary friends leftover from childhood so this whole social media thing feels pretty familiar.,0
1896,"Proud father of 2 _ÙÔ__Ù_, husband of a _ÙÔü_Ù_ and owner of a _Ù¦ named Magic. Every other night I play _ÙÛ for the Atlanta Hawks",0
1897,Founder of Room to Read.  Author of Leaving Microsoft to Change the World.  Goldman Sachs 100 Most Intriguing Entrepreneurs.,0
1898,@daddykirsten gave you this free follow just follow her and I won't unfollow :-),1
1899,"""Follow and tweet us, follow our followers and WATCH YOUR FOLLOWER LIST GROW! @SGWeFollowBack #TeamFollowBack #InstantFollowBack #AutoFollowBack""",1
1900,C.E.O OF NYC...I Just Run The Town..I Don't Do Too Much Jogging ! DJCLUEBOOKINGS@GMAIL.COM,0
1901,Band. Backpacks. Beers.,0
1902,Automatically tweets ecological content from journals in plant biology. Auto filtering used to select content. Maintained by @EcoEvoGames,1
1903,"Executive Producer/Director - Jim Jefferies Show, Tosh.0, VICE, that one Doritos Super Bowl commercial - great father, serviceable husband.",0
1904,nan,0
1905,ElectroSoul. Midnight Machines out now: https://t.co/4RmVc6FSPA Tour dates: https://t.co/wUUzh9b8zl,0
1906,Uma menina que serve ao Deus vivo e que estíç se preparando para viver o IDE.,0
1907,Everyone knows X. What this bot presupposes is... maybe it's Y? Randomly generated alternate histories and conspiracies. Was: @cashclones. By @aparrish.,1
1908,"Writer, photographer, editor, student. Will tweet for food.",0
1909,"Great Lakes oceanographer, banjo player",0
1910,nan,0
1911,nan,1
1912,nan,0
1913,Highly trained escape artist,0
1914,heavy metal song title or magic the gathering card name? åá bot by @ckolderup åá #botALLY åá concept h/t @elcapaldo & Medel,1
1915,life's a beach man,0
1916,Tweeting every element of every empty set from now until eternity,1
1917,"Sundry all-vowel chirps. A, E, I, O & U ‰ÛÓ w/ no duplicates. A dumb Twitter bot. Built by @santheo / @pzlr.",1
1918,"I tweet blog posts from Australian Librarians, Archivists, Curators, Digital Humanists, and gallery and museum professionals. I'm a @newcardigan project.",1
1919,Illustration and Visual Development Recent graduate from MICA skipin@mica.edu https://t.co/Lbb6raUeln,0
1920,UAL Central Saint MartinsMA Photography 2016,0
1921,nan,0
1922,"""""",1
1923,All the news that fit in @everyword. Tribute bot by @robdubbin.,1
1924,"MD @SprintPirates, former Head of Acceleration @Sbootcamp,co-founder and former CEO @Seed_Engine, co-founder @seed_academySA #amsterdam #damjuice #startup",0
1925,a #bot by @BooDooPerson ... #butt,1
1926,nan,0
1927,a bot that retweets a bot that,1
1928,Curation : Recommendation,1
1929,Thai freelance artist. Inspired by Japanese Manga & Anime.,0
1930,"Agricultural Engineer, likes to joke and trying to live a certain balance between his laptop at the office and his shovel in the field.",0
1931,"Comparing things people on Twitter think are the worst. RT to vote former, fav to vote latter. Bot by @robdubbin and @biocuriosity",1
1932,8086 in Turbo Mode ‰Û¢ by @derekarnold,1
1933,SLIME! GHOSTS! FROGGS!,1
1934,nan,0
1935,nan,0
1936,"Author, speaker, advisor, best known for Crossing the Chasm. Venture partner at MDV & Wildcat Venture Partners. Chairman emeritus Chasm Group & Chasm Institute",0
1937,Hi im skyree21 and yeah the background of my picture is a pokemon name,1
1938,Galatians 6:9 - #DST ä_¥Ÿ - @NCATSUAggies Alumna - Morning News Producer @ABC7SWFL,0
1939,Student. Brother. Wannabe hacker. Not human? I'm new to this stuff and trying to learn. Bear with me! #botALLY,1
1940,"UITS Provides Kennesaw State with the technology necessary for faculty, staff, and students to carry out academic collaboration, research and innovation.",1
1941,Founder & CEO @UploadVR | Bringing VR & AR to the Masses | Forbes 30 Under 30,0
1942,We're bringing clean and safe drinking water to people in need around the world.,0
1943,Mother First! Singer/Aunt/Author/Actress/Entertainer/TV Producer/Chef/Sister/Daughter/ - TB,0
1944,Run by the band & crew to give you an inside look into our lives on the road. New album Last Young Renegade out June 2. Pre-order at https://t.co/Bn7LYaYwcO ä»æ¥Ÿ,0
1945,pink team returning fire,1
1946,Gentle spells to help you. Say 'request' to me and I'll write it into my grimoire; say 'ritual' with spell records and I'll retweet. Witch-coder: @harrygiles,1
1947,a #bot by @BooDooPerson,1
1948,Daily RSS Feed for Protein Hot Spot Prediction papers. Maintained by @selinkaragulle,1
1949,nan,1
1950,"Actress, New Media Geek, Author, Gamer, Misanthrope. I like to keep my Tweets real and not waste people's time.",0
1951,Automatically making box art for exciting new job simulator games! Smashes together various sources of datums + ImageMagick. An @OptimistPanda production.,1
1952,"""Freedom Layag - _____ | d_erves | libertŽ. Ask me about my world and it's all revolving around Game of Thrones (+HP) and, especially, you who never left.""",0
1953,Comedy is when you take two headlines about different things and then confuse them. Updates hourly. // By @tinysubversions,1
1954,Boutique Bollywood Actor,0
1955,"hello,world",1
1956,totally legit scientific names for extinct beasts // by @dbaker_h,1
1957,Sr. Director of Satellite Engineering and Operations for Sirius XM Radio,0
1958,ConnectingTheDots Strategy DataGovernance DQ MDM Metadata Compliance NoSQL BigData Cloud IOT Retail Mobile eCommerce Marketing Finance Payments Risk TweetsMyOwn,0
1959,God first. Sanga. One of a kind.,0
1960,nan,1
1961,äó™ƒø_™‹™ƒ ø_ø±øÂ™_ ™ƒøµø±™_  ...https://t.co/SH9zdJrtEH,1
1962,îô_Çé_Ö¿__Î«__‹¥_ë¬©_šï_éåÎ_©Î_©_ìŠ_ŸÈÎ«_ÎË€_€ƒÜó‰,1
1963,"Creative Thinker, Healthcare Strategist, Hungry for Knowledge, Traveller",0
1964,Percent of all fresh water on Earth that is in icecaps and glaciers:	99.5 %,0
1965,"Pastor of Empowerment Temple in Baltimore, MD",1
1966,Host of The Roe Conn Show afternoons on Chicago's WGN Radio and contributor to ABC7's Windy City Live.,0
1967,"""33""",1
1968,nan,0
1969,"Co-chair of the Bill & Melinda Gates Foundation, businesswoman, and mother. Dedicated to helping all people lead healthy, productive lives.",0
1970,"Lotte McNally, #botALLY ‰Û¢ avatar https://t.co/4Oa0jsUp8l ‰Û¢ header https://t.co/Jj4iT1K37I ‰Û¢",1
1971,nan,0
1972,the 2016 memes ‰Û¢ bot by @ckolderup ‰Û¢ #botALLY,1
1973,Story teller/Producer,0
1974,"""Sports""",1
1975,A poetry project created by Alison Knowles and James Tenney and the Siemens 4004 computer in 1967. Twitter version by @hugovk and SSBot for #D004x in 2015.,1
1976,nan,0
1977,Woof ruff ruff bark bark! Woof! Ruff bark. Bark woof! Woof woof. Ruff. Bark! Woof: http://t.co/Mjhb4f1tHo,1
1978,"If you want to get to know me away from the track, you're in the right place. Driver of the #10 Ford.",0
1979,"New words, by @derekarnold",1
1980,Official Anthony Edwards Twitter Page,0
1981,"gentle affirmations for rough days/weeks/years, every 30 mins. just because a bot said them doesn't mean they're not true. call @chevalier_cygne with feedback",1
1982,nan,0
1983,"Hourly graphic scores to inspire musicians, composers, and anyone else. How to use: https://t.co/jgcn7jPp0t By @deer_ful.",1
1984,"serial entrepreneur, investor, surfer, cook, mixtape selector. advisor/investor: @Ando @BlueBottleRoast @Coinbase @Expa @GoForward @HyperloopOne @Uber @WeLocol",0
1985,nan,0
1986,be comfortable while being uncomfortable. mother. wife. technology @hugeinc,0
1987,Chinese girl in Seattle,0
1988,‰Û_#twitter‰Û¼ would be woefully incomplete without ‰Û_#cardsagainsthumanity‰Û¼. (by @bstreiff; now offline),1
1989,"''The 'Hello World' of jokey, generative Twitter bots.'' - @joshmillard Creates bad ideas for startups. Made by @NoraReed with help from just_post.",1
1990,FreeWill April 29Th‰Û_•ü,0
1991,Train - Fight - Win! I'm 57-0 kickboxer and 5 time world champion working hard every day to become an elite MMA champion. Currently 8-1-1 in the UFC,0
1992,how was the lot scene?,0
1993,PhD student at Penn State University.,0
1994,"Proud West Belconnian, Local Labor member  4 Ginninderra, Minister in the ACT Govt, mum of 2 with Cassie Cupcake K9 Campaigner, Chook lady, Love everything CBR.",1
1995,nan,1
1996,bot by @ckolderup ‰Û¢ #botALLY,1
1997,SC: joshanity IG: mcflyjrmarty,0
1998,"""Social Media Management, SEO, Web Design, Graphic Design and Event Management. Follow us for good luck! Luck is VAT exempt. Instagram: @gravity_ireland""",1
1999,"Internet commenting, without any context. A @muffinista bot. #botALLY",1
2000,"Freelance journalist, MA graduate Caucasus School of Journalism and Media Management at GIPA",0
2001,"President at LUMS Daily Student, Aspiring Entrepreneur and an avid cricket fan.",0
2002,nan,1
2003,"So the Dalai Lama walks into a pizzeria and says, Make me One with everything.",0
2004,follow @drakeftagb,1
2005,"""An innovative, online slide and presentation management service. Your slides and presentations -- always at your fingertips.""",1
2006,By @zhaytee // Learn how to play here: https://t.co/a38R7wz9tO,1
2007,"A Metaphor Machine casts a baleful eye on a dull world. Check out my bro-bots for more metaphors: @MetaphorMirror,  @BotOnBotAction & @BestOfBotWorlds #botALLY",1
2008,free follow from @3dclifford!! follow her if u would like :),1
2009,nan,0
2010,A bot that creates hilarious joax via Google's autocomplete. By @deathmtn.,1
2011,meio ogra mas o coraí_í£o í© de mocinha,0
2012,nan,1
2013,CARE fights global poverty by empowering girls and women. Visit https://t.co/tmn5uaYFAE and join us.,0
2014,nan,1
2015,...,0
2016,nan,1
2017,Twitter API + Google Images + ImageMagick. Inspired by @akari_daisuki,1
2018,"""Horizon #Health Shop a dispensary for #raw #whey, #protein, specialized formulas #enzymes #organic. Tweet: #diet, #lifestyle #exercise #food #holistic #natural""",1
2019,exposing the BLATANT HYPOCRISY of @everycanontroll // because @thricedotted was just THAT ANGRY about it,1
2020,Talent/Culture Leader. Advocate for career & economic empowerment. Noted Chic Geek. Once & Future Cayce Pollard. Tweets IMO. #nogritnopearl,0
2021,"A twitter bot that automatically tweets new articles related to plant biology in Nature, Science and PNAS using zapier and dlvrit.",1
2022,"Sharing job opportunities, news & technology updates for network virtualization, OpenFlow, etc for CCIEs, JNCIEs, and SEs, TMEs and Network Architects #SDN #NFV",0
2023,"Father of two, husband of one, software geek, tech nut, gadget freak, video games, techno/minimal.",0
2024,Hello I'm Robin Thicke. I love you all.,0
2025,nan,1
2026,Sprezzy but messy since 1949,1
2027,Actor & @UN_Women Global Goodwill Ambassador. Facebook: EmmaWatson Instagram: EmmaWatson Goodreads: OurSharedShelf,0
2028,Electrical Engineer at Engro | LUMS 2014 | Work Hard Party Harder,0
2029,Papers on directed and self assembly,1
2030,"Cricket is my Passion, Fans are my Strength and Family is my Support",0
2031,"Inspired by the smart, funny folks at @replyall and @gimletmedia _Ñ¢ Tweets Monday, Wednesday and Friday _Ñ¢ A bot by @ashur",1
2032,Pictures taken by @NOAA buoys in the middle of the ocean. I'm a bot by @fitnr,1
2033,Middle age is youth without levity; and age without decay.,1
2034,"Senior Product Manager @sightmachine. Previously @Bitcasa, @awscloud, @biz2credit, and @MorganStanley.",0
2035,your next business idea // by @igowen,1
2036,Official twitter account of Dallas Cowboys QB Tony Romo,0
2037,"This is the David Mitchell who's in Peep Show and things, not the novelist or the Cumbrian origamist.",0
2038,Pre-order The Blood Album on iTunes. https://t.co/pukqh1O7id,0
2039,I blog about #PersonalFinance and want to help you do more with your money. Check me out also @FrugalRules or @JSchmoll74 if you need a #freelancewriter,0
2040,nan,0
2041,"""Jogador do Liverpool. Conta oficial. Liverpool FC player. Official account.""",0
2042,Horse ebooks,1
2043,"Prof (CS @Stanford), Director (Stanford AI Lab), Chief Scientist AI/ML (Google Cloud), Researcher in #AI, #computervision, #ML, cognitive neuroscience.",0
2044,"My name is Howie Mandel, many of you may know me from America's Got Talent, but I like to be known as the guy that smells nice.",0
2045,I manipulate the bass for 311,0
2046,All Things Leo - Start your Day off Right #Leo Zodiac #LeoHumor #LeoWisdom and #LeoFacts,0
2047,"VERY QUOTATIOUS, I PERFORM RANDOM ACTS OF SHAQNESS",0
2048,"For those especially zealous hunters of serendipity, here's 140 random Unicode characters every twenty minutes. By @aparrish.",1
2049,Actor.,0
2050,"Read on Bustle,PlanetTransgender, CNNi,The Advocate,TheColu.mn,Gay-Essentials The NYT,HuffpoLive,Original Plumbing #girlslikeus Writer,Producer, Director,ENFP",0
2051,"Starting out Investor | 13 years old and I'm going to do something in this world, if its the last thing I do | Trying to start a record Label.",0
2052,Giving plants a voice!,1
2053,"Passionate about helping people elevate themselves & others, building culture & engaging employees. Proud father of 2 girls and married to my best friend.",1
2054,Dental network featuring dentist reviews. Register a free profile in DentaGama today!,1
2055,nan,1
2056,Swamp rock from Iowa that makes you get nude.,0
2057,Instruments of mass construction. Made by @sculpin with Cheap Bots Done Quick. Updates twice a day. Occasionally brought to life as @Anomalophones.,1
